non-deterministic,no-asm,no-mixed-refs,no-chroma-me,no-8x8dct,no-fast-pskip,no-dct-decimate,no-scenecut,no-cabac,no-deblock,no-mbtree,no-weightb,no-psy,no-progress,visualize,dts-compress,encoding_time_feature1_2762_8,encoding_time_feature1_2762_32,encoding_time_feature1_2762_128,encoding_time_feature8_2762_8,encoding_time_feature8_2762_32,encoding_time_feature8_2762_128,encoding_time_feature9_2389_8,encoding_time_feature9_2389_32,encoding_time_feature9_2389_128,encoding_time_feature10_2744_8,encoding_time_feature10_2744_32,encoding_time_feature10_2744_128,encoding_time_azure_2762_8,encoding_time_azure_2762_32,encoding_time_azure_2762_128,encoding_time_amazon_nano_2762_8,encoding_time_amazon_nano_2762_32,encoding_time_amazon_nano_2762_128,encoding_time_amazon_amazon_micro_2762_8,encoding_time_amazon_amazon_micro_2762_32,encoding_time_amazon_amazon_micro_2762_128
1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0.81667,5.06,15.583,0.35667,2.3067,7.0633,0.33333,2.0833,6.4967,0.35667,2.3,7.0267,0.50667,3.9133,12.353,0.55667,81.257,262.14,0.55,40.193,112.73
1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0.88667,5.3767,16.457,0.38667,2.4467,7.49,0.35333,2.2633,6.94,0.39,2.4667,7.53,0.6,4.0867,13.15,0.61667,88.11,272.66,0.6,43.65,138.5
1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0.80333,4.71,15.46,0.37333,2.1533,6.9733,0.096667,0.37667,1.1933,0.083333,0.39,1.21,0.58333,3.9133,12.793,0.58667,81.997,225.57,0.58333,40.6,132.39
1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0.59,4.2933,14.06,0.27,1.9433,6.3833,0.27333,1.82,6.03,0.26667,1.96,6.4,0.41333,3.4567,11.53,0.42,73.62,243.32,0.41667,36.39,112.73
0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.73,5.4267,16.363,0.31,2.46,7.4533,0.07,0.44,1.28,0.073333,0.47,1.36,0.41667,4.0867,13.05,0.51667,68.213,275.63,0.47,43.413,118.58
1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0.66,4.98,16.097,0.29667,2.2667,7.3067,0.29,2.1833,7.12,0.30333,2.27,7.33,0.46,4.0567,13.093,0.47,56.567,231.25,0.46,41.927,137.29
0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.77667,5.6367,17.12,0.33667,2.5667,7.8933,0.083333,0.46667,1.36,0.086667,0.49333,1.4467,0.50667,4.2867,13.807,0.52667,89.573,285.98,0.50667,45.43,143.91
0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0.75,5.3567,16.223,0.33333,2.44,7.4567,0.31333,2.24,6.7833,0.33667,2.4467,7.48,0.45,4.1767,13.113,0.50667,87.417,275.82,0.5,43.207,122.89
0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0.76,5.42,16.273,0.33333,2.49,7.49,0.08,0.45,1.3067,0.09,0.47,1.3733,0.49,4.12,13.17,0.51,88.533,267.07,0.49,43.95,125.44
1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0.78333,4.6233,15.14,0.36333,2.13,6.8433,0.34333,1.9833,6.51,0.34667,2.14,6.8733,0.57333,3.7733,12.523,0.62,80.603,224.08,0.57667,35.997,130.34
0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0.66,4.75,15.34,0.29,2.1267,6.9,0.27667,2.01,6.6167,0.27333,2.1067,6.87,0.4,3.8267,12.463,0.46,81,265.07,0.45333,31.847,130.56
0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0.62,4.6233,15.037,0.27333,2.09,6.7367,0.063333,0.35333,1.1,0.063333,0.37333,1.15,0.43667,3.6733,12.207,0.48667,79.457,259.4,0.44,31.363,113.94
1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.7,5.0067,15.337,0.3,2.2767,7.0167,0.28333,2.0433,6.32,0.29333,2.2533,6.9633,0.45,3.8033,12.203,0.48,80.66,215.77,0.45333,34.583,116.15
0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.89333,5.39,16.55,0.41,2.45,7.4367,0.086667,0.44,1.32,0.08,0.46333,1.3567,0.60333,4.1667,13.143,0.62,87.967,273.95,0.6,43.47,138
0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0.76667,5.3667,16.34,0.32,2.4367,7.43,0.3,2.1967,6.7133,0.31667,2.4133,7.39,0.44,4.0567,13.01,0.50667,87.257,275.77,0.49,43.12,135.79
0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0.72333,4.49,14.97,0.33,2.06,6.7467,0.07,0.34333,1.11,0.07,0.36,1.14,0.54333,3.6733,12.223,0.52667,64.793,258.06,0.51333,38.38,112.78
1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0.76333,5.3067,16.19,0.34,2.4233,7.4267,0.086667,0.43667,1.31,0.083333,0.47,1.3667,0.52667,4.1433,13.007,0.54,57.803,225.62,0.51,42.977,125.37
0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0.72667,5.21,16.743,0.32,2.3467,7.5867,0.31667,2.3167,7.6567,0.32667,2.3433,7.6133,0.45,4.1567,13.82,0.53333,79.6,289.05,0.49333,43.503,142.73
0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0.78333,5.4367,16.5,0.34333,2.4767,7.5733,0.33,2.2967,6.9733,0.33333,2.4933,7.56,0.52333,4.2033,13.36,0.56333,89.16,282.1,0.51667,44.15,139.03
1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0.67333,5.05,15.29,0.3,2.2933,7.0433,0.073333,0.41,1.2033,0.076667,0.44,1.2933,0.44667,3.7933,12.127,0.46,81.163,207.99,0.44,40.203,108.63
0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0.69667,4.7267,15.583,0.31333,2.12,6.9833,0.073333,0.37,1.19,0.076667,0.38,1.1933,0.44333,3.8567,12.653,0.49,80.643,268.24,0.48333,40.457,125.5
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.85,6.0733,18.49,0.37,2.7633,8.4467,0.34333,2.5767,7.8033,0.36,2.7433,8.33,0.54,4.6767,14.743,0.54333,99.7,312.53,0.54333,49.57,154.05
0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0.67333,4.6733,15.233,0.31333,2.1133,6.88,0.31,1.99,6.6733,0.30667,2.1333,6.8933,0.48667,3.8133,12.407,0.49333,80.6,249.6,0.48333,31.663,130.37
0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0.99333,6.0933,18.58,0.48333,2.7867,8.5133,0.1,0.52333,1.5267,0.1,0.53667,1.56,0.66667,4.7633,14.973,0.69,100.96,284.02,0.68667,39.8,131.79
0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0.76667,5.68,17.337,0.32333,2.6267,7.9333,0.31333,2.39,7.23,0.32333,2.59,7.89,0.48667,4.2767,13.723,0.49333,92.22,293.24,0.49,38.55,143.6
1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0.61,4.3867,14.463,0.26333,1.9933,6.5467,0.25,1.84,6.2467,0.25667,1.97,6.5167,0.42333,3.57,11.817,0.42667,74.397,251.29,0.42,36.777,123
0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0.65333,4.6067,15.08,0.29,2.0733,6.7733,0.27667,1.9233,6.4267,0.28333,2.0467,6.7367,0.46667,3.6933,12.263,0.46,65.167,187.59,0.47,39.093,126.56
0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0.97333,6.21,19.003,0.45667,2.8433,8.6333,0.093333,0.52,1.55,0.096667,0.53333,1.56,0.64,4.7767,15.127,0.69,67.853,294.94,0.69,50.503,135.07
1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0.94667,5.9967,18.333,0.43,2.7233,8.29,0.1,0.49,1.4567,0.09,0.51667,1.4933,0.68,4.5633,14.6,0.66,95.99,310.52,0.66,48.633,152.77
1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0.72,5.02,15.543,0.31667,2.3233,7.1633,0.076667,0.42,1.2467,0.08,0.44667,1.32,0.48,3.8967,12.473,0.47333,81.883,257.98,0.47,40.61,129.81
0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0.79667,5.9633,17.853,0.35,2.7333,8.22,0.08,0.49333,1.42,0.08,0.52333,1.5067,0.46667,4.5633,14.563,0.51,98.093,260.86,0.51,48.67,135.11
0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0.85333,5.3933,17.727,0.39333,2.44,7.9633,0.39,2.4,7.96,0.4,2.42,7.9267,0.64,4.3767,14.413,0.62333,94.57,305.77,0.62667,45.87,140.78
1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0.68333,5.0067,15.343,0.29,2.2967,7.02,0.28333,2.1067,6.3167,0.28667,2.2767,6.97,0.45,3.8067,12.273,0.43667,81.153,259.26,0.44,40.387,127.61
0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0.69333,4.72,15.55,0.31,2.1,6.97,0.29333,2.02,6.7767,0.29667,2.1233,6.9467,0.43333,3.7767,12.803,0.49,80.66,218.59,0.48,39.69,132.23
1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0.81667,5.0133,15.46,0.37,2.2733,6.94,0.073333,0.40667,1.2067,0.076667,0.43,1.2567,0.55667,3.8133,12.253,0.56667,80.823,260.12,0.54667,31.867,109.61
0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0.71333,4.4133,14.747,0.33,2.0133,6.6333,0.073333,0.34,1.1167,0.07,0.35,1.13,0.52667,3.6033,11.97,0.52667,76.267,298.3,0.52,30.047,118.32
0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0.77,4.69,15.643,0.34333,2.1367,7,0.31333,2.0033,6.76,0.34667,2.1267,6.9833,0.52,3.77,12.77,0.57,81.013,242.42,0.55667,31.857,133.07
0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0.78333,5.0067,16.283,0.38,2.2833,7.37,0.1,0.40333,1.2567,0.083333,0.41,1.27,0.59,4.05,13.287,0.59333,67.943,259.89,0.59,41.427,138.48
1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0.80667,5.2033,17.49,0.39,2.4167,7.8967,0.083333,0.42667,1.3933,0.08,0.42,1.34,0.58667,4.1467,14.107,0.59,59.96,299.73,0.59,44.573,125.09
1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0.79667,5.0567,16.537,0.38,2.35,7.5467,0.09,0.41,1.2867,0.086667,0.42,1.3,0.54,4.13,13.643,0.58,85.66,286.3,0.58,43.343,138.47
1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.7,5.01,15.31,0.31333,2.3033,7.0433,0.29667,2.1067,6.3833,0.30667,2.3233,7.0433,0.45667,3.7967,12.36,0.46,81.717,211.85,0.45,40.64,128.36
0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0.62667,4.4233,14.44,0.28667,1.9833,6.5333,0.28,1.9133,6.3633,0.28667,1.9967,6.5833,0.45667,3.5233,11.903,0.45,75.583,250.8,0.44,37.43,123.24
1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0.84333,5.3233,17.29,0.40333,2.43,7.8467,0.10333,0.43,1.3567,0.086667,0.44333,1.3533,0.58667,4.2767,14.27,0.65333,92.45,302.53,0.63667,45.757,122.67
0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0.89667,5.7133,17.487,0.41333,2.6267,7.9433,0.083333,0.46333,1.3667,0.086667,0.48667,1.4167,0.63,4.32,14.047,0.62,93.523,247.44,0.61667,46.257,145.95
0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0.72667,4.45,14.787,0.34333,2.06,6.7067,0.33333,1.9333,6.4533,0.33333,2.0533,6.7467,0.54667,3.5933,12.083,0.54,77.393,256.75,0.53,38.25,126.47
0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0.8,5.82,17.683,0.34,2.6867,8.1367,0.34,2.52,7.6067,0.34333,2.6733,8.1067,0.48,4.47,14.22,0.51333,95.16,300.3,0.52,47.263,143.6
0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0.90333,5.7833,17.607,0.41667,2.6467,8.04,0.093333,0.48,1.4333,0.086667,0.49333,1.4567,0.63,4.3833,14.09,0.66333,93.95,274.72,0.63,40.87,125.64
1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.79667,5.6467,17.143,0.34,2.5833,7.91,0.08,0.46333,1.37,0.086667,0.49,1.45,0.51667,4.2767,13.753,0.51,91.783,266.52,0.51,36.21,143.86
1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0.67,4.6733,15.41,0.29667,2.1067,6.9133,0.28667,1.98,6.6333,0.28,2.09,6.8867,0.41333,3.7333,12.517,0.46667,58.44,266.38,0.47,31.587,130.71
1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0.73667,4.3733,14.553,0.35,2.0133,6.5933,0.34333,1.9033,6.3267,0.33333,2.0233,6.62,0.53333,3.5833,11.767,0.54,50.597,253.51,0.54,35.083,115.77
0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0.69,5.07,16.193,0.32333,2.2833,7.3633,0.08,0.41667,1.2967,0.083333,0.42,1.29,0.48333,4,13.28,0.51667,82.94,231.67,0.48,42.55,121.48
1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.71,5.1367,16.773,0.32,2.3167,7.52,0.30667,2.2767,7.6067,0.31667,2.3033,7.5033,0.43667,4.08,13.54,0.48667,86.793,287.76,0.48,43.127,141.36
1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0.64,5.0367,16.113,0.28667,2.26,7.29,0.26333,2.1733,7.0267,0.28,2.27,7.2667,0.43667,4.05,13.083,0.43667,85.317,278.72,0.44,42.197,136.74
1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0.72333,5.3367,16.977,0.32333,2.4033,7.68,0.33,2.34,7.5033,0.32667,2.4133,7.6867,0.53,4.2467,13.787,0.50333,91.437,251.69,0.5,45.373,129.13
0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0.73667,5.6833,17.06,0.31333,2.58,7.8333,0.073333,0.45333,1.33,0.07,0.48,1.4133,0.46,4.36,13.587,0.46333,91.763,281.7,0.46,45.563,132.79
1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0.60333,4.36,14.353,0.28,1.9967,6.4967,0.26667,1.8867,6.2333,0.27667,1.99,6.53,0.37667,3.4933,11.71,0.43667,74.937,248.11,0.42333,37.133,122.32
1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0.89333,5.3467,16.433,0.4,2.43,7.4167,0.08,0.43,1.2933,0.083333,0.46,1.3467,0.59667,4.1167,13.067,0.6,86.837,278.1,0.59,42.95,136.75
1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0.64333,4.59,14.837,0.31333,2.0667,6.7133,0.3,1.9467,6.3833,0.29333,2.0667,6.7533,0.47,3.71,12.213,0.47333,78.957,209.32,0.47,39.013,110.71
0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.67667,4.9833,16.067,0.30333,2.23,7.26,0.07,0.38333,1.22,0.07,0.39667,1.23,0.41667,3.9067,12.97,0.47333,84.25,277.53,0.46,40.553,127.51
0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0.7,5.3167,16.91,0.33,2.3967,7.64,0.083333,0.42,1.2967,0.086667,0.43333,1.3233,0.5,4.3633,13.9,0.5,74.463,294.06,0.49667,35.89,144.6
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0.93333,5.71,17.347,0.41333,2.6467,7.9267,0.096667,0.47333,1.38,0.093333,0.5,1.44,0.64333,4.43,13.727,0.63,62.483,245.05,0.63333,37.04,145.49
1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0.69667,5.06,15.417,0.29,2.3033,7.05,0.27667,2.06,6.3433,0.30333,2.29,7.01,0.4,3.83,12.22,0.45333,79.353,260.29,0.45,34.683,105.27
0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0.66,4.6733,15.217,0.29667,2.0833,6.8333,0.29,1.99,6.5533,0.28333,2.0867,6.7833,0.45667,3.7433,12.337,0.46,80.29,264.07,0.46,39.7,126.98
1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0.65,4.96,15.953,0.28333,2.2233,7.1933,0.28,2.1267,6.9967,0.27667,2.21,7.1667,0.44333,3.9467,12.817,0.5,83.883,267.52,0.44,41.537,135.28
1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0.64,4.3467,14.31,0.28667,1.96,6.4867,0.08,0.34333,1.1,0.08,0.36,1.12,0.45667,3.56,11.673,0.47333,74.46,205.9,0.45333,36.917,122.37
0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0.91333,5.6267,17.233,0.41333,2.5867,7.8333,0.37333,2.3833,7.1967,0.39,2.5667,7.7933,0.57,4.2733,13.71,0.63,91.743,292.36,0.62,45.473,119.98
0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0.72333,4.43,14.803,0.33,2.01,6.6733,0.3,1.9067,6.4333,0.33333,2.01,6.6533,0.53,3.61,12.013,0.52333,76.257,256.21,0.53,37.74,124.02
0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0.78333,4.7333,15.673,0.35667,2.1567,7.0667,0.08,0.37333,1.19,0.08,0.38333,1.21,0.56667,3.8567,12.687,0.56667,82.16,225.01,0.56,40.673,133.37
1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0.84667,5.3233,17.293,0.39,2.42,7.81,0.39667,2.3467,7.6433,0.41667,2.42,7.7867,0.59667,4.3033,14.087,0.63667,92.043,297.69,0.61333,45.677,147.65
